"","CS1","CS2","CS3","CS4","CS5","CS6","CS7","CS8","CS9","CS10","CS11","CS12","CS13","CS14","CS15","CS16","CS17","CS18","CS19","CS20","CS21","CS22","CS23","CS24","CS25","CS26","CS27","CS28","CS29","CS30"
"SRR5355699",7.3479e-06,6.27916e-07,4.7483e-06,-6.9507e-06,7.54261e-06,1.03188e-05,-8.40468e-06,-2.09231e-05,2.00752e-05,2.96229e-06,-8.3749e-06,8.73125e-06,-1.30499e-06,-9.98583e-06,-4.64668e-06,-2.10865e-05,-3.00012e-05,1.66342e-05,1.27644e-05,4.82266e-06,-7.61385e-06,6.35179e-06,1.44566e-05,1.48261e-05,1.14505e-05,-3.37339e-06,-9.24845e-07,-1.75509e-05,8.90877e-06,-1.41491e-05
"SRR5353689",1.15895e-06,4.41386e-08,6.4905e-07,-1.80555e-06,2.94592e-09,9.10625e-07,-3.92078e-07,-1.02628e-06,9.96484e-07,4.53357e-07,7.8926e-07,4.39697e-07,9.41989e-07,-9.05057e-07,-4.50841e-07,-9.2064e-07,-2.08029e-06,9.07893e-07,6.43095e-07,-1.13049e-07,-2.8697e-07,2.04499e-06,1.25761e-06,1.0706e-06,1.27854e-08,5.89532e-07,-6.14615e-08,-4.56016e-07,-1.55942e-07,3.38037e-08
"SRR5353560",8.26973e-07,-1.15818e-07,4.06553e-07,-3.38081e-07,-2.40738e-07,7.76168e-07,-2.67287e-07,-3.68133e-07,-1.25811e-07,7.24462e-08,2.47558e-07,1.72725e-07,4.00614e-07,-6.43755e-07,-2.90573e-07,-6.2305e-07,-1.12958e-06,3.41105e-07,2.38797e-07,5.6868e-08,-3.3882e-07,3.00156e-07,5.77085e-07,3.31707e-07,1.99089e-07,3.15267e-07,-1.15657e-07,-5.91081e-07,4.63047e-07,3.08665e-07
"SRR5354703",1.09535e-06,1.94981e-07,5.00226e-07,-1.17805e-06,-5.24605e-08,5.39342e-07,-1.5994e-06,-1.03191e-06,-3.09415e-07,5.8026e-07,2.56673e-07,4.00413e-07,-3.5615e-07,-4.59065e-07,-1.82048e-07,-5.32548e-07,-1.92729e-06,5.69686e-07,4.207e-07,7.40116e-07,-1.6497e-07,6.49394e-07,1.68074e-06,8.97796e-07,8.90828e-08,-2.35791e-07,2.33538e-07,1.96557e-08,2.24224e-07,-3.56495e-08
"SRR5354708",6.64728e-06,1.15893e-06,-4.11838e-06,-6.85949e-06,1.65544e-06,8.56843e-06,-4.10836e-06,-6.62318e-06,1.58577e-06,3.03934e-06,-2.03221e-06,1.70678e-06,2.19886e-06,1.76601e-09,3.56151e-06,-5.81186e-06,-8.83115e-06,6.03317e-06,1.70148e-06,4.04697e-06,8.02457e-08,5.3675e-06,5.58837e-06,4.14943e-06,-1.00913e-06,-1.7979e-06,-1.14741e-06,-4.38578e-06,-1.12496e-06,2.69411e-06
"SRR5353723",1.25039e-06,2.08646e-07,1.07902e-06,-1.59731e-06,-8.1289e-08,2.30886e-06,-8.67125e-07,-5.35044e-07,6.28563e-07,1.09416e-07,1.07188e-06,7.72925e-07,1.62143e-06,-2.11837e-07,5.84399e-08,-8.68563e-07,-2.59153e-06,7.12064e-07,1.31206e-07,2.72684e-07,-8.77593e-07,1.35031e-06,2.08725e-06,1.63255e-06,-1.7474e-07,6.43872e-07,-4.98591e-07,-1.54692e-06,-8.85777e-07,6.63439e-07
"SRR5354762",2.64053e-07,-1.65688e-07,4.92604e-08,-2.7754e-07,7.34025e-08,4.90972e-08,-2.21524e-07,-1.14344e-07,5.45679e-08,2.2359e-07,6.28658e-08,1.45735e-07,7.38884e-08,-2.19635e-07,1.6955e-07,-5.7252e-08,-1.67645e-07,2.07955e-07,2.97792e-08,9.99684e-08,4.39272e-08,8.88629e-08,2.70537e-07,3.34288e-07,5.00942e-08,-1.03692e-07,-1.83879e-08,3.67576e-08,-1.5666e-08,7.76499e-08
"SRR5353403",1.12599e-05,8.81863e-07,1.38213e-06,-1.45348e-05,-6.40353e-06,1.30031e-05,-7.73829e-06,4.50644e-06,7.66096e-06,5.99898e-06,1.45293e-06,5.19298e-07,4.65361e-06,-1.73187e-05,-3.88841e-06,-9.3237e-06,-2.22e-05,1.03425e-05,5.27557e-06,6.03541e-06,-4.96115e-06,1.30976e-05,1.13463e-05,1.21972e-05,1.37676e-07,1.2974e-05,6.61553e-07,-5.22754e-06,1.20131e-05,3.87079e-06
"SRR5353988",2.17425e-05,1.91294e-05,1.01994e-05,-3.36274e-05,-1.0719e-05,9.79089e-06,-3.79834e-05,-1.56687e-05,1.31686e-05,2.2678e-05,-3.73403e-06,6.43214e-06,-8.7382e-06,-1.53066e-05,1.44434e-05,-3.63286e-05,-2.43943e-05,2.98917e-05,1.50189e-05,2.38487e-05,1.19366e-05,2.2739e-06,1.96329e-05,1.47554e-05,-1.2308e-05,2.65697e-06,9.9012e-06,-1.39947e-05,4.50226e-06,2.78604e-06
"SRR5354873",1.88549e-06,9.16582e-07,1.54352e-06,-4.35559e-06,9.05479e-07,1.93165e-06,-1.91926e-06,2.6087e-06,4.24873e-07,2.96705e-06,-1.88634e-06,3.96026e-07,3.44325e-06,-1.98017e-06,-2.43258e-07,4.86633e-07,-3.46056e-06,2.7732e-06,-1.58133e-06,2.05998e-06,3.88799e-07,2.97793e-06,8.92675e-07,3.89232e-06,9.16057e-07,-2.53581e-08,1.83695e-06,-1.94433e-06,-3.07793e-06,-1.52804e-06
"SRR5354093",5.84775e-06,-6.31202e-06,-3.59075e-06,-5.48254e-05,1.23626e-07,3.92605e-05,-3.20836e-05,-1.72534e-05,3.5344e-05,1.49326e-05,1.29284e-05,2.2267e-05,2.1769e-05,-1.92732e-05,8.55484e-06,-2.84178e-05,-1.7464e-05,1.35888e-05,1.8143e-05,1.62634e-05,-5.07434e-06,2.35109e-05,2.80259e-05,4.68308e-05,-9.20749e-06,8.26305e-06,-1.52731e-06,-2.29293e-05,4.76534e-06,-1.8678e-05
"SRR5354203",6.2934e-07,4.11054e-09,-3.40489e-07,-2.69387e-07,2.48251e-07,-9.93147e-08,-7.37186e-07,-6.47147e-07,2.18807e-07,3.06211e-07,3.43389e-07,1.14222e-07,2.04924e-07,-4.79554e-07,-2.46995e-08,-7.0717e-07,-7.44672e-07,3.8667e-07,-3.36742e-07,4.19991e-07,-2.20684e-07,7.575e-07,4.36153e-07,4.36343e-07,-2.9869e-07,5.05282e-08,-1.76471e-07,-4.05997e-07,2.17672e-07,8.35626e-08
"SRR5353408",4.37901e-05,3.00239e-06,-5.49469e-06,-5.90295e-05,8.20155e-06,5.46623e-05,-4.40847e-05,-2.86788e-05,4.33029e-05,2.53629e-05,-4.06785e-06,-4.23193e-06,5.84592e-05,-1.74884e-05,-8.50379e-06,-4.62393e-05,-9.96447e-05,1.73988e-05,1.02942e-05,2.06491e-05,-1.58196e-05,6.0194e-05,1.75782e-05,3.86796e-05,-1.82413e-06,1.80055e-05,3.01659e-05,-2.76958e-05,1.57089e-05,1.69686e-05
"SRR5354218",6.47032e-06,2.60668e-07,6.46053e-07,-4.61918e-06,-1.54557e-06,1.91106e-06,-1.84006e-06,-5.05474e-06,3.89311e-06,3.37701e-06,-1.01629e-06,2.95752e-06,1.28801e-06,-5.02486e-06,-1.4057e-06,-4.68681e-07,-5.16737e-06,2.79877e-06,-1.49125e-06,9.29984e-07,-1.59283e-06,3.3007e-06,3.16158e-06,1.72071e-06,7.56315e-07,1.86423e-06,-1.38759e-06,-2.99616e-06,8.83376e-07,-1.22349e-06
"SRR5355891",4.31857e-06,1.78525e-06,1.84866e-07,-6.77704e-06,3.05988e-06,1.93008e-06,-1.59214e-06,-5.37311e-07,3.33538e-06,1.7788e-06,1.2546e-06,1.94422e-07,2.2054e-06,1.25566e-06,6.73143e-07,-2.54084e-06,-4.11216e-06,3.90216e-06,-3.1313e-06,2.60189e-06,-2.49028e-06,4.61076e-06,3.54024e-06,2.2886e-06,5.3413e-07,4.88592e-07,-1.0735e-06,-4.44902e-06,-2.78757e-06,8.29054e-07
"SRR5354023",1.66997e-06,-1.92357e-07,3.66308e-07,-2.04268e-06,-3.21605e-07,1.77619e-06,-7.2937e-07,-2.54297e-08,5.17814e-07,1.93835e-07,4.09793e-07,7.34574e-08,7.13513e-07,-1.93679e-07,4.86311e-08,-1.46572e-06,-2.29819e-06,8.99692e-07,5.20702e-07,9.90568e-07,-7.43831e-07,1.90548e-06,2.25404e-06,2.18232e-06,2.56482e-07,-3.39626e-08,2.86798e-07,-2.08118e-06,-8.04356e-09,-2.60227e-07
"SRR5353531",2.01035e-07,-3.04705e-08,5.87183e-08,-1.63089e-07,-5.13831e-08,2.86457e-07,-1.40101e-07,-1.29892e-07,-5.20911e-08,1.68877e-07,8.28097e-08,-9.4262e-08,2.83098e-07,-1.34318e-07,1.50953e-08,-2.33063e-07,-3.43532e-07,1.54032e-07,1.09937e-07,-3.24544e-08,-3.17253e-08,2.13625e-07,1.3773e-07,3.07427e-07,6.09078e-08,1.15889e-07,-1.81226e-07,-2.66838e-07,8.02739e-08,1.74714e-07
"SRR5355824",8.77043e-07,1.42124e-06,7.09065e-07,-1.08145e-06,8.83907e-07,3.22472e-07,2.23137e-07,-2.72145e-07,9.95759e-07,-9.97826e-07,-2.68126e-07,5.01764e-07,7.79813e-07,2.94089e-07,-3.88265e-07,-1.30553e-06,-2.30801e-07,-3.97921e-07,6.08701e-07,3.23783e-07,-1.01616e-06,4.72239e-07,-1.84912e-07,4.71376e-07,3.63135e-07,-7.26228e-07,6.53658e-07,-8.0481e-07,3.47553e-08,-3.82006e-07
"SRR5353601",7.68888e-06,-1.1626e-06,2.63044e-06,-9.70813e-06,-3.96659e-06,8.73129e-06,-5.73064e-06,-7.91066e-06,8.19039e-06,1.53982e-06,2.75431e-07,1.24198e-06,4.67643e-06,-8.02884e-06,4.01666e-06,-7.50345e-06,-1.48571e-05,5.89258e-06,4.71814e-06,6.36116e-06,1.19026e-06,2.90603e-06,8.82076e-06,1.12249e-05,1.67868e-06,8.39463e-06,6.92145e-07,-5.28249e-06,4.99711e-06,7.3851e-07
"SRR5353926",3.71531e-06,-3.82689e-07,1.42699e-06,-6.17858e-06,-7.42902e-07,6.01789e-06,-3.31167e-06,-4.22536e-06,-4.98782e-07,4.50404e-06,3.75258e-06,1.58886e-06,3.88324e-06,-5.29317e-06,5.33228e-07,-5.58712e-06,-9.31921e-06,2.52418e-06,7.83698e-07,4.47989e-07,-1.83012e-06,5.71486e-07,-1.20279e-06,4.92985e-06,-4.26198e-06,3.16132e-06,9.54667e-07,-8.0604e-06,2.02814e-06,2.15658e-06
"SRR5354537",0.0022068,2.95314e-05,-0.000671761,-0.00156288,-0.000329797,0.00219134,-0.00239068,6.597e-05,0.00137691,0.00115187,-0.000650673,0.000736821,0.000595251,-0.00280847,-0.000548212,-0.00125472,-0.00124097,0.0013466,0.0011459,0.000879378,-0.00026823,0.00211865,0.00183849,0.00303536,0.00109979,5.08248e-05,-0.000855031,-0.00140778,-0.00081353,0.00210953
"SRR5353392",3.61301e-07,1.05092e-07,2.09899e-07,-1.61148e-07,-1.88926e-07,3.14857e-07,-1.88953e-07,-4.40482e-07,3.26372e-07,5.05709e-08,2.12305e-08,-1.60218e-08,2.30525e-07,-1.56986e-07,-1.82309e-07,-1.24836e-07,-5.6539e-07,8.51405e-08,-2.54018e-07,-5.23879e-08,-3.22958e-07,2.23921e-07,2.51234e-07,3.95456e-07,3.4208e-08,1.59948e-07,5.26568e-10,-4.0189e-07,1.48197e-07,1.47363e-07
"SRR5355873",3.51205e-05,1.55402e-05,-1.10645e-05,-4.00512e-05,1.36849e-06,3.88067e-05,-1.53789e-05,-4.72767e-05,3.54879e-05,2.52139e-06,-2.78132e-05,9.77214e-06,-1.17654e-05,-1.66343e-05,-7.26221e-06,-4.58155e-07,-2.70369e-05,1.02773e-05,1.04167e-05,1.56014e-05,-1.57961e-05,2.99584e-05,3.12001e-05,4.55674e-05,1.92808e-05,-1.51701e-06,-1.89575e-05,-1.3912e-05,1.12184e-05,-2.76724e-06
"SRR5354764",0.000120187,-0.000198471,0.000357019,-0.00052838,-6.93929e-05,3.17798e-05,-0.000176372,-0.000114102,0.000131102,0.000249823,-3.36473e-05,0.00017359,0.000357615,3.60768e-05,-0.000225589,-0.000362068,-0.000462065,0.000136649,-7.92385e-06,0.000253084,-0.000244869,0.000149773,0.000152474,0.000281135,0.00024279,-1.70361e-05,-0.000243498,-0.000302123,0.00012368,7.59901e-06
"SRR5354534",1.09287e-05,2.10232e-07,6.22912e-08,-1.27484e-05,6.97489e-06,5.04556e-06,-8.99315e-06,-1.02888e-05,6.7975e-06,4.43642e-06,2.24232e-07,-1.7386e-06,1.01816e-05,-4.76039e-06,3.82975e-06,-9.23443e-06,-1.77705e-05,1.01682e-05,3.41953e-06,4.11633e-06,-1.90943e-06,1.0323e-05,1.31706e-05,7.32838e-06,-1.80914e-07,-1.08174e-06,6.17647e-07,-1.09997e-05,-2.91955e-07,1.37267e-06
"SRR3986203",1.01114e-07,2.49771e-07,1.85454e-07,-3.10088e-07,1.45169e-07,3.03522e-07,4.30556e-08,-4.67721e-08,-3.51433e-08,3.3718e-07,-1.69839e-08,2.73782e-07,1.06359e-07,-2.78209e-07,3.4241e-08,-5.95981e-08,-3.73152e-07,1.42023e-07,-1.67113e-07,1.34069e-07,-1.53758e-07,2.08259e-07,2.29217e-07,4.24377e-07,1.71975e-07,2.1241e-07,9.3108e-08,-2.7938e-07,6.13238e-08,1.26287e-08
"SRR5354651",0.000148371,7.64653e-05,-4.96839e-05,-0.000108564,-0.000107767,0.000176036,-0.000133767,-2.92253e-05,-2.73451e-05,0.000161828,-0.000105498,4.18285e-05,2.48278e-05,-0.000141366,-5.31044e-05,-0.000137324,-0.000161518,0.000166587,6.51103e-07,7.60497e-05,-0.000121155,0.000191774,8.30308e-05,0.000122373,0.000105859,-7.04132e-05,-0.000148107,-9.9381e-05,0.00010308,9.95531e-05
"SRR5353419",3.63656e-07,-7.37266e-08,1.31005e-07,-4.84377e-07,-8.29114e-09,3.1909e-07,-1.07006e-07,-6.36271e-08,1.04591e-07,2.94963e-07,2.49588e-07,1.62438e-07,4.0278e-07,-2.71438e-07,1.28534e-07,-5.35176e-07,-7.69263e-07,1.13397e-07,3.14585e-08,3.71599e-08,-3.35358e-07,2.94761e-07,3.84608e-07,1.80579e-08,1.29799e-08,3.89883e-08,1.84841e-07,-2.03696e-07,1.70299e-07,1.61489e-08
"SRR5354159",7.40637e-06,-5.26072e-07,1.2051e-06,-5.87139e-06,1.2971e-06,5.86347e-07,-2.9639e-06,-5.26919e-06,1.20989e-06,3.21573e-06,6.71912e-07,1.29016e-06,1.08738e-06,-3.72407e-06,1.55236e-06,-2.42202e-06,-5.40685e-06,3.7111e-06,-1.21582e-06,7.16613e-07,-6.70018e-07,2.40868e-06,4.26905e-07,3.21723e-06,-5.36651e-07,2.70601e-06,-7.55071e-07,-4.53193e-06,1.16559e-06,1.4882e-06
"SRR3986148",9.77536e-08,5.00589e-08,-6.35264e-08,-3.61227e-07,9.77518e-09,2.2388e-07,-3.30575e-08,-1.03439e-07,8.88982e-08,1.29649e-07,-1.21844e-07,1.21728e-07,4.57163e-08,-2.81417e-07,4.27225e-09,-2.07335e-07,-2.13025e-07,2.58399e-07,-4.45704e-08,2.52472e-07,-1.43364e-07,1.56395e-07,2.51978e-07,3.47525e-07,2.38937e-07,1.39516e-07,1.66298e-07,-2.57083e-07,1.08852e-09,8.51602e-08
"SRR5353814",2.35061e-07,-9.66684e-08,5.0323e-08,-3.29657e-07,-3.44284e-08,3.03554e-07,-1.15647e-07,-1.49622e-07,8.29871e-08,-4.18778e-08,2.4936e-07,2.63022e-08,1.47613e-07,-1.77396e-07,-2.79506e-08,-2.63637e-07,-4.85049e-07,1.44626e-07,1.38731e-07,9.42177e-08,-2.79457e-07,3.93192e-07,3.18739e-07,2.96142e-07,-4.12977e-08,-3.17523e-08,4.03009e-08,-3.62463e-07,-1.00088e-08,-1.48127e-08
"SRR5355912",1.89269e-05,-1.41989e-06,4.07895e-06,-2.57237e-05,2.04065e-05,1.751e-05,-1.22e-05,-2.4933e-05,6.72934e-06,1.61934e-05,1.15114e-05,1.33647e-05,1.25282e-05,-1.04164e-05,-1.86336e-05,-3.61124e-06,-2.36806e-05,1.60815e-05,3.11392e-06,-2.94218e-06,-2.52543e-06,1.29722e-05,1.13045e-05,2.91875e-05,1.08036e-05,8.49128e-06,-1.7867e-05,-9.39997e-06,-9.92258e-06,7.65901e-06
"SRR5354554",1.21495e-06,-1.77528e-07,9.78514e-07,-8.56922e-07,-2.14001e-07,4.14999e-08,-8.98333e-07,-1.07579e-06,-2.45483e-07,3.22356e-07,-7.91342e-07,5.61199e-07,5.28192e-08,-1.21628e-06,1.83059e-07,-4.02674e-07,-1.86216e-06,1.17463e-06,-8.47062e-09,9.20665e-07,5.53108e-08,6.31054e-07,1.32284e-06,5.06877e-07,-1.30761e-07,5.5368e-07,-5.2711e-07,-5.67534e-07,-2.13261e-07,5.36071e-07
"SRR5354908",8.92135e-07,-3.54056e-07,-1.81592e-07,-9.44915e-07,1.02828e-06,8.32847e-08,-1.09103e-06,-9.37676e-07,7.81152e-07,9.2058e-07,3.12599e-08,4.7792e-07,5.52599e-07,-6.29311e-07,9.16691e-08,-2.71678e-07,-2.48462e-06,6.90529e-07,1.3769e-06,-1.39688e-07,-4.18723e-08,1.11036e-06,6.98587e-07,1.80809e-06,2.61492e-07,1.2971e-06,-4.36795e-07,-1.09842e-06,-2.25657e-07,2.64068e-07
"SRR5355740",9.38626e-08,-9.7991e-08,-3.30236e-09,-2.07545e-07,9.5258e-08,1.85773e-07,-2.60544e-07,-2.17725e-07,9.70623e-08,1.69611e-08,-1.80991e-07,3.3741e-07,5.96866e-08,-1.50745e-07,-1.24354e-07,-2.6575e-07,-4.9051e-07,2.97152e-07,3.14691e-07,4.84969e-08,-4.37484e-08,2.30228e-07,1.95438e-08,2.82774e-07,1.60633e-07,2.18065e-07,-1.19315e-07,-4.06501e-07,4.1369e-08,-1.79782e-07
"SRR5355693",2.30231e-07,1.34052e-07,6.63772e-08,-2.18387e-07,3.4124e-07,-5.09214e-08,-5.94206e-07,-3.83905e-08,2.17053e-07,-4.55442e-07,-7.20592e-08,2.80485e-07,1.71667e-07,-2.48532e-07,3.89457e-07,-1.94882e-07,-1.03256e-06,8.4506e-07,-1.51128e-07,1.04761e-07,-5.04387e-07,2.68928e-07,2.64916e-07,2.69901e-07,2.17106e-07,-1.21093e-07,-2.11158e-07,-3.27774e-07,-1.16093e-07,-1.44612e-07
"SRR5354772",1.55372e-05,-4.93671e-06,8.92179e-06,-1.67983e-05,3.69761e-06,1.07911e-05,-1.67686e-05,-1.03436e-05,2.77679e-06,5.51242e-06,4.15525e-07,5.19506e-06,-2.68531e-06,-4.71045e-06,-1.28755e-05,-1.47318e-05,-1.58576e-05,9.39788e-06,-3.84087e-06,5.92615e-06,-8.85107e-06,2.77718e-05,6.33646e-06,5.74566e-06,5.28173e-07,-5.53061e-06,-8.02218e-07,-2.0161e-05,-4.66788e-06,4.66081e-07
"SRR5355049",1.62314e-05,1.09139e-05,-2.19155e-06,-2.4183e-05,-5.7316e-06,6.76617e-06,-2.05741e-05,-2.07239e-05,1.59524e-05,5.29402e-06,-8.58521e-06,5.45271e-06,1.45569e-06,-8.59942e-06,-8.69141e-07,-1.91595e-05,-1.25812e-05,2.20543e-05,-7.60227e-06,7.48386e-06,7.41802e-06,1.02519e-05,1.14486e-05,2.61094e-05,1.74451e-05,7.64471e-06,-1.57093e-06,-1.66695e-05,1.02366e-05,1.48537e-05
"SRR5353911",1.24101e-06,9.03519e-07,7.16214e-07,-2.96029e-06,5.53232e-07,2.91046e-06,-1.77358e-06,-1.34278e-06,1.49008e-06,1.73885e-06,7.34031e-07,-9.71723e-07,2.17102e-06,-8.09764e-07,5.83347e-07,-1.88112e-06,-3.43561e-06,4.78155e-07,1.4542e-06,1.71596e-07,-3.70049e-07,2.24038e-06,4.23923e-07,1.79166e-06,-2.83993e-07,9.1202e-07,3.6455e-07,-2.43397e-06,6.71499e-07,-7.8389e-08
"SRR5354391",6.26322e-06,-2.10562e-06,-1.95029e-06,-8.81478e-06,3.05174e-06,5.20381e-06,-4.20001e-06,-6.01528e-06,-9.52742e-07,7.10393e-06,2.55318e-06,5.4573e-07,1.91143e-06,-2.33079e-06,1.76514e-06,-4.41978e-06,-8.28671e-06,2.77241e-06,-2.8413e-06,7.73913e-07,-3.88716e-07,1.33138e-06,3.2362e-06,8.12506e-06,3.39032e-06,-6.39367e-08,-3.84339e-06,-4.00471e-06,-7.91792e-07,9.37731e-07
"SRR5354353",3.6705e-06,-2.30251e-06,6.07191e-06,-6.70397e-06,3.30172e-06,6.52001e-06,-2.24221e-06,-5.53944e-06,7.38889e-06,4.49904e-06,1.12404e-06,5.14388e-07,6.71449e-06,-7.92935e-06,7.5207e-07,-3.4674e-06,-1.40014e-05,2.61292e-07,4.00343e-06,2.04891e-06,-2.14463e-06,3.21493e-06,6.19317e-06,3.39913e-06,4.23722e-07,-3.98271e-06,4.24546e-06,-9.63797e-06,2.065e-06,-3.41006e-06
"SRR5355938",1.04739e-05,1.08307e-05,-2.58131e-06,-1.27218e-05,8.2659e-06,5.44793e-06,-2.20728e-06,-9.46036e-06,-4.61229e-06,-4.62366e-06,-2.54674e-06,3.07194e-06,2.169e-06,-2.27808e-06,5.09124e-06,-5.43549e-06,-7.66109e-06,2.41842e-07,8.73376e-06,3.33092e-07,-9.17861e-06,6.59132e-06,3.95893e-06,5.8243e-06,-2.80009e-06,-2.78974e-06,5.00246e-06,-7.03837e-06,-8.13055e-06,-8.3435e-07
"SRR5356065",1.6973e-05,9.71213e-06,1.90253e-05,-1.86258e-05,7.64011e-06,-1.03367e-05,-5.28292e-06,-8.32511e-06,-1.08535e-05,9.60616e-06,-2.33677e-06,7.89893e-06,1.30554e-05,-3.63255e-06,1.50412e-06,-2.44718e-05,-2.5342e-05,1.71777e-05,1.58679e-06,1.72554e-06,-1.03808e-06,2.39911e-05,8.27389e-06,1.64106e-05,1.27929e-05,1.10683e-05,1.40449e-05,-2.59117e-05,8.18613e-07,-8.549e-06
"SRR5353398",1.40491e-07,-3.50502e-08,3.05607e-07,-4.97151e-07,6.11172e-08,2.08344e-07,-2.38891e-07,-4.28212e-07,2.19801e-07,1.0783e-07,1.41446e-07,3.87663e-08,4.94369e-07,-3.99072e-07,2.72192e-08,-1.6614e-07,-8.87833e-07,9.04756e-08,1.28957e-07,1.13191e-08,4.81834e-08,2.50926e-07,3.75171e-07,2.0179e-07,2.82372e-07,1.15891e-07,1.89205e-07,-5.87455e-07,5.61578e-08,-8.29853e-08
"SRR5356071",1.32111e-05,1.07653e-05,6.44582e-07,-2.43861e-05,1.43342e-05,2.75718e-05,3.96482e-06,-1.26775e-05,3.09433e-06,8.78687e-06,-3.8576e-05,2.15272e-05,1.24593e-05,-2.73119e-05,-1.27812e-05,-3.2795e-05,-6.73354e-05,2.00512e-05,7.60013e-06,-7.73316e-06,-2.99717e-05,1.16108e-06,2.41927e-05,3.81211e-05,8.15014e-06,-4.60873e-07,2.6537e-06,-4.15441e-05,5.85569e-06,2.95927e-06
"SRR5353447",1.28797e-07,4.01553e-08,8.96569e-08,-3.52809e-07,-1.20625e-07,2.9094e-07,-2.20422e-07,-3.2435e-07,9.24411e-08,2.31271e-07,1.7842e-07,-1.55829e-07,2.27732e-07,-3.07111e-07,-1.69833e-07,-3.36007e-07,-5.90069e-07,2.16301e-07,-5.74102e-08,3.62165e-08,5.77432e-08,3.27598e-07,7.57539e-08,2.99399e-07,8.8616e-08,1.96914e-07,1.18375e-07,-2.7164e-07,1.96382e-07,7.44563e-08
"SRR5355019",7.19156e-06,1.93139e-06,-8.21869e-07,-8.29922e-06,5.30026e-06,5.19139e-06,-1.33486e-06,-6.29673e-06,3.23831e-06,2.15447e-06,-1.69329e-06,1.52066e-06,5.39796e-07,-2.17197e-06,-2.11399e-06,-1.09732e-06,-6.38772e-06,5.88503e-06,6.66521e-07,2.96441e-06,-7.52881e-06,3.65254e-06,4.27826e-06,7.39314e-06,1.25001e-06,1.80242e-06,1.12968e-06,-4.88792e-06,-6.0249e-07,-1.46885e-06
"SRR5355787",6.91303e-08,1.99109e-08,-8.32144e-08,-3.06677e-07,7.84457e-08,9.44914e-08,-9.40259e-08,-5.68729e-08,5.07889e-08,2.42672e-08,7.11428e-08,6.51175e-08,7.91241e-08,-7.29728e-09,2.01648e-08,-8.5884e-08,-1.58809e-07,1.29248e-07,6.16573e-09,1.70879e-07,6.75466e-08,4.57009e-08,5.85589e-08,1.57426e-07,1.62047e-07,-5.74843e-08,-5.04962e-08,-3.52854e-08,4.36085e-08,-3.78931e-08
"SRR5353502",7.93407e-08,1.5457e-08,4.07337e-09,-5.02776e-08,-1.39721e-08,9.40681e-08,-5.16043e-08,-3.57757e-08,3.62234e-08,4.46375e-08,1.83579e-09,-6.74666e-08,5.49898e-08,-4.03685e-08,-3.26106e-08,-1.57918e-08,-1.34656e-07,9.60547e-09,1.00142e-08,3.59941e-08,-4.50957e-08,9.44808e-08,-5.0544e-10,6.4483e-08,-3.36873e-08,4.99186e-08,-8.28953e-09,-2.54331e-08,4.18798e-08,2.65352e-08
"SRR5354885",6.37904e-07,-3.29143e-07,-4.97338e-07,-1.81368e-06,7.95143e-07,6.50302e-07,-8.48777e-07,-8.76088e-07,3.10945e-07,1.51129e-06,-3.92026e-07,5.72208e-07,1.04841e-06,-1.16504e-06,-5.11327e-07,-7.49247e-07,-2.00959e-06,1.06762e-06,-3.69372e-07,4.52484e-07,-9.50596e-07,8.18054e-07,8.36077e-07,2.18899e-06,9.60924e-07,1.03781e-07,-8.83077e-09,-1.48529e-06,-1.18323e-07,-8.74853e-07
"SRR5355076",3.56184e-05,-3.80624e-07,9.98756e-06,-3.42749e-05,2.25603e-05,2.21399e-05,-2.89737e-05,-2.22222e-05,2.70895e-05,-6.91799e-06,-1.17879e-05,-1.92645e-06,1.63041e-05,8.51557e-06,1.2605e-05,-3.77809e-05,-5.17214e-05,5.84719e-05,-1.42693e-05,2.93558e-05,-9.39917e-06,6.83229e-05,5.81397e-05,1.39044e-05,5.60194e-05,-6.9522e-07,-2.33445e-05,-3.18906e-05,7.62521e-06,3.24093e-05
"SRR5354899",1.07155e-06,-3.61465e-07,-2.03821e-07,-1.09916e-06,2.35967e-07,7.432e-07,-1.13444e-06,-1.66606e-06,1.32319e-06,1.07661e-06,-5.2758e-07,1.35592e-06,1.29918e-06,-6.11571e-07,-6.52253e-07,-1.50224e-06,-3.09703e-06,1.41369e-06,7.23125e-07,4.05528e-07,-6.17432e-08,1.27147e-06,1.21824e-06,1.21462e-06,7.77466e-07,1.49471e-06,-6.96206e-07,-1.16613e-06,1.80826e-07,-7.00161e-07
"SRR5354085",-6.00953e-06,4.79944e-07,3.21081e-06,-4.04134e-06,6.42034e-07,9.23173e-06,-3.4643e-06,-6.27867e-06,7.92849e-06,6.86111e-06,-8.43185e-07,3.5658e-06,4.96847e-06,8.47422e-07,1.70389e-06,-1.41058e-06,-1.5492e-05,8.49764e-06,2.60677e-06,5.55381e-06,2.17422e-06,9.80522e-06,3.67071e-06,7.01491e-06,2.99738e-06,3.193e-06,-2.92281e-06,-5.01997e-06,-1.26437e-06,2.88091e-06
